step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
979,0.10843,0.9384,,
980,0.13823,0.9148,,
981,0.08814,0.95561,,
982,0.10649,0.95455,,
983,0.11572,0.95083,,
984,0.1319,0.93285,,
985,0.0948,0.96935,,
986,0.12842,0.96205,,
987,0.13115,0.94164,,
988,0.13342,0.93046,,
989,0.12749,0.92967,,
990,0.10323,0.9379,,
991,0.13671,0.9461,,
992,0.10307,0.95932,,
993,0.09286,0.9676,,
994,0.12121,0.93162,,
995,0.09718,0.95717,,
996,0.11622,0.93727,,
997,0.13816,0.92762,,
998,0.09864,0.96488,,
999,0.128,0.93365,,
1000,0.07338,0.96614,,
1001,0.12434,0.92376,0.1453,0.71098
1002,0.11364,0.956,,
1003,0.17447,0.9253,,
1004,0.12252,0.93514,,
1005,0.0889,0.95376,,
1006,0.10562,0.94455,,
1007,0.10523,0.93316,,
1008,0.10197,0.93919,,
1009,0.11075,0.94715,,
1010,0.13445,0.93711,,
1011,0.12551,0.9306,,
1012,0.12473,0.94693,,
1013,0.0826,0.96148,,
1014,0.11124,0.94546,,
1015,0.12457,0.94327,,
1016,0.08733,0.95491,,
1017,0.11965,0.95474,,
1018,0.10647,0.95324,,
1019,0.10485,0.94061,,
1020,0.10995,0.95057,,
1021,0.12555,0.93655,,
1022,0.15063,0.92179,,
1023,0.07858,0.96335,,
1024,0.08758,0.96112,,
1025,0.12665,0.93061,,
1026,0.11337,0.94894,,
1027,0.14443,0.93219,,
1028,0.11632,0.9449,,
1029,0.09922,0.96313,,
1030,0.07997,0.95573,,
1031,0.11927,0.9374,,
1032,0.11339,0.936,,
1033,0.0961,0.95849,,
1034,0.13568,0.94388,,
1035,0.13957,0.92906,,
1036,0.11591,0.9562,,
1037,0.10782,0.94945,,
1038,0.10223,0.95057,,
1039,0.07621,0.96036,,
1040,0.08477,0.96419,,
1041,0.16964,0.92218,,
1042,0.10557,0.95787,,
1043,0.11399,0.94153,,
1044,0.15551,0.92418,,
1045,0.10287,0.95531,,
1046,0.11321,0.93999,,
1047,0.13991,0.9206,,
1048,0.15146,0.92075,,
1049,0.12432,0.94573,,
1050,0.0984,0.96783,,
1051,0.11578,0.95223,,
1052,0.1224,0.93688,,
1053,0.14751,0.91538,,
1054,0.08995,0.97135,,
1055,0.11096,0.93808,,
1056,0.0797,0.95884,,
1057,0.11376,0.94643,,
1058,0.11073,0.94707,,
1059,0.14136,0.9244,,
1060,0.13905,0.92582,,
1061,0.087,0.96043,,
1062,0.11636,0.94703,,
1063,0.11191,0.95273,,
1064,0.09963,0.95589,,
1065,0.07773,0.9659,,
1066,0.13316,0.93296,,
1067,0.10641,0.95577,,
1068,0.12207,0.9411,,
1069,0.09694,0.95583,,
1070,0.0862,0.96842,,
1071,0.14999,0.93123,,
1072,0.08433,0.96488,,
1073,0.09044,0.95242,,
1074,0.09923,0.96969,,
1075,0.10916,0.94728,,
1076,0.11197,0.95109,,
1077,0.09738,0.95965,,
1078,0.1313,0.94086,,
1079,0.08123,0.96376,,
1080,0.06206,0.97153,,
1081,0.07924,0.96811,,
1082,0.06429,0.96582,,
1083,0.06124,0.9665,,
1084,0.12088,0.95522,,
1085,0.11071,0.94738,,
1086,0.11356,0.95238,,
1087,0.13377,0.93018,,
1088,0.09389,0.95849,,
1089,0.12089,0.94206,,
1090,0.11646,0.96539,,
1091,0.1072,0.95314,,
1092,0.09803,0.95578,,
1093,0.10962,0.94718,,
1094,0.1076,0.9483,,
1095,0.14792,0.95179,,
1096,0.0938,0.95386,,
1097,0.09254,0.9529,,
1098,0.09066,0.94756,,
1099,0.12117,0.93307,,
1100,0.09575,0.95433,,
1101,0.09999,0.94547,0.11546,0.71622
1102,0.13983,0.92639,,
1103,0.13463,0.91315,,
1104,0.12749,0.94664,,
1105,0.12482,0.94991,,
1106,0.08568,0.95319,,
1107,0.12263,0.92897,,
1108,0.07735,0.97555,,
1109,0.0796,0.97108,,
1110,0.10828,0.94636,,
1111,0.11112,0.94548,,
1112,0.12616,0.93166,,
1113,0.0802,0.96443,,
1114,0.10386,0.94839,,
1115,0.12882,0.94382,,
1116,0.10869,0.95716,,
1117,0.12059,0.93671,,
1118,0.10435,0.94808,,
1119,0.10489,0.94488,,
1120,0.12805,0.94226,,
1121,0.09167,0.96295,,
1122,0.08614,0.964,,
1123,0.13056,0.93316,,
1124,0.11982,0.94127,,
1125,0.14137,0.94299,,
1126,0.10493,0.95769,,
1127,0.08213,0.96777,,
1128,0.10754,0.94821,,
1129,0.08761,0.95817,,
1130,0.06929,0.96051,,
1131,0.09507,0.95363,,
1132,0.08891,0.9433,,
1133,0.0846,0.96273,,
1134,0.11147,0.96093,,
1135,0.10803,0.94494,,
1136,0.08398,0.95013,,
1137,0.11097,0.95201,,
1138,0.13698,0.94437,,
1139,0.10004,0.9573,,
1140,0.10285,0.95637,,
1141,0.13946,0.93636,,
1142,0.09141,0.95391,,
1143,0.10667,0.94768,,
1144,0.09741,0.95324,,
1145,0.09368,0.96074,,
1146,0.07038,0.97609,,
1147,0.10728,0.95197,,
1148,0.08005,0.97631,,
1149,0.09333,0.9601,,
1150,0.07336,0.95745,,
1151,0.06812,0.97845,,
1152,0.12706,0.93393,,
1153,0.08812,0.95353,,
1154,0.12205,0.95216,,
1155,0.10088,0.95144,,
1156,0.08405,0.96335,,
1157,0.10676,0.94186,,
1158,0.09088,0.95688,,
1159,0.09216,0.9556,,
1160,0.11289,0.94538,,
1161,0.0681,0.9722,,
1162,0.10558,0.95296,,
1163,0.15381,0.94384,,
1164,0.09596,0.9634,,
1165,0.1254,0.94801,,
1166,0.09106,0.9611,,
1167,0.10953,0.9447,,
1168,0.12831,0.93465,,
1169,0.1006,0.94403,,
1170,0.10077,0.94592,,
1171,0.11644,0.94308,,
1172,0.05993,0.96878,,
1173,0.13751,0.9307,,
1174,0.10637,0.94573,,
1175,0.16289,0.93563,,
1176,0.08972,0.95904,,
1177,0.1295,0.94791,,
1178,0.07569,0.97066,,
1179,0.10809,0.95252,,
1180,0.12516,0.93842,,
1181,0.09364,0.95568,,
1182,0.13167,0.9457,,
1183,0.09428,0.963,,
1184,0.07723,0.97307,,
1185,0.13383,0.93372,,
1186,0.08441,0.96352,,
1187,0.07212,0.97028,,
1188,0.09585,0.96326,,
1189,0.10497,0.94361,,
1190,0.07122,0.97206,,
1191,0.0817,0.96242,,
1192,0.13326,0.95461,,
1193,0.10377,0.94224,,
1194,0.13925,0.93194,,
1195,0.11995,0.94529,,
1196,0.09491,0.95687,,
1197,0.10047,0.9486,,
1198,0.10552,0.93668,,
1199,0.09609,0.9494,,
1200,0.12118,0.94564,,
1201,0.09479,0.95102,0.11059,0.7067
1202,0.12693,0.95399,,
1203,0.11761,0.93056,,
1204,0.06714,0.96885,,
1205,0.10356,0.94128,,
1206,0.07627,0.95725,,
1207,0.09827,0.95649,,
1208,0.11563,0.94454,,
1209,0.06847,0.96117,,
1210,0.08767,0.95912,,
1211,0.09848,0.95623,,
1212,0.10381,0.94342,,
1213,0.09308,0.95388,,
1214,0.08802,0.95583,,
1215,0.08351,0.95512,,
1216,0.10286,0.94849,,
1217,0.11482,0.94898,,
1218,0.09315,0.94514,,
1219,0.07656,0.95289,,
1220,0.0786,0.95503,,
1221,0.09479,0.95477,,
1222,0.10423,0.94944,,
1223,0.06587,0.97155,,
1224,0.07884,0.95622,,
1225,0.10946,0.95023,,
1226,0.10809,0.95615,,
1227,0.10382,0.94535,,
1228,0.08063,0.95656,,
1229,0.11854,0.93753,,
1230,0.09192,0.959,,
1231,0.12729,0.93886,,
1232,0.09451,0.955,,
1233,0.09252,0.93877,,
1234,0.12375,0.94445,,
1235,0.12302,0.9456,,
1236,0.11515,0.95312,,
1237,0.07161,0.96429,,
1238,0.08749,0.9582,,
1239,0.11038,0.96173,,
1240,0.09264,0.95624,,
1241,0.08459,0.964,,
1242,0.10629,0.94972,,
1243,0.06307,0.97726,,
1244,0.0864,0.96888,,
1245,0.09606,0.95727,,
1246,0.08835,0.95768,,
1247,0.08301,0.95444,,
1248,0.11463,0.93809,,
1249,0.08857,0.9597,,
1250,0.08407,0.96307,,
1251,0.09378,0.93942,,
1252,0.07735,0.96043,,
1253,0.09373,0.95195,,
1254,0.12458,0.93334,,
1255,0.13026,0.93081,,
1256,0.07243,0.9557,,
1257,0.08927,0.95796,,
1258,0.12575,0.93639,,
1259,0.09662,0.94824,,
1260,0.14647,0.92066,,
1261,0.07892,0.96734,,
1262,0.092,0.95605,,
1263,0.09578,0.96833,,
1264,0.08367,0.97433,,
1265,0.10129,0.95659,,
1266,0.11392,0.94756,,
1267,0.13975,0.96461,,
1268,0.15346,0.92831,,
1269,0.09809,0.95136,,
1270,0.0934,0.9498,,
1271,0.09695,0.9578,,
1272,0.07654,0.96243,,
1273,0.06456,0.97742,,
1274,0.09231,0.9533,,
1275,0.0959,0.9562,,
1276,0.12426,0.92897,,
1277,0.08066,0.96139,,
1278,0.10801,0.93899,,
1279,0.09942,0.95276,,
1280,0.08091,0.96139,,
1281,0.09418,0.96026,,
1282,0.08223,0.95199,,
1283,0.12746,0.93702,,
1284,0.11161,0.95147,,
1285,0.10535,0.9623,,
1286,0.10538,0.94679,,
1287,0.0737,0.96033,,
1288,0.07244,0.9589,,
1289,0.08809,0.95838,,
1290,0.11515,0.94483,,
1291,0.10795,0.95908,,
1292,0.11192,0.96072,,
1293,0.09951,0.95504,,
1294,0.07934,0.95986,,
1295,0.10378,0.95339,,
1296,0.11843,0.94961,,
1297,0.09346,0.96503,,
1298,0.09594,0.95215,,
1299,0.08107,0.96435,,
1300,0.08226,0.96605,,
1301,0.14276,0.94168,0.11038,0.69737
1302,0.11254,0.95989,,
1303,0.10342,0.94468,,
1304,0.12296,0.93671,,
1305,0.12508,0.94485,,
1306,0.07193,0.96058,,
1307,0.07164,0.96257,,
1308,0.11516,0.9374,,
1309,0.08086,0.9749,,
1310,0.10464,0.96208,,
1311,0.16854,0.93789,,
1312,0.11009,0.94498,,
1313,0.10534,0.94952,,
1314,0.1136,0.96741,,
1315,0.07427,0.96044,,
1316,0.11784,0.9329,,
1317,0.0615,0.97551,,
1318,0.09133,0.9548,,
1319,0.12378,0.92558,,
1320,0.1485,0.93459,,
1321,0.07503,0.95408,,
1322,0.06696,0.97357,,
1323,0.11327,0.9483,,
1324,0.06355,0.9674,,
1325,0.07595,0.96007,,
1326,0.10004,0.95169,,
1327,0.10941,0.95232,,
1328,0.11596,0.95126,,
1329,0.10386,0.95554,,
1330,0.10673,0.94804,,
1331,0.07753,0.973,,
1332,0.09373,0.95696,,
1333,0.1362,0.93378,,
1334,0.1394,0.92379,,
1335,0.06733,0.96803,,
1336,0.08688,0.96334,,
1337,0.12042,0.94223,,
1338,0.08297,0.95974,,
1339,0.10737,0.94902,,
1340,0.10278,0.95469,,
1341,0.05912,0.97474,,
1342,0.08438,0.96787,,
1343,0.1089,0.95719,,
1344,0.08265,0.96523,,
1345,0.08169,0.96221,,
1346,0.09709,0.9433,,
1347,0.10447,0.94859,,
1348,0.11694,0.94023,,
1349,0.15996,0.92397,,
1350,0.12588,0.94139,,
1351,0.1055,0.95793,,
1352,0.10931,0.9566,,
1353,0.08236,0.95572,,
1354,0.08367,0.96671,,
1355,0.09385,0.96348,,
1356,0.06878,0.96518,,
1357,0.09721,0.95479,,
1358,0.08807,0.96155,,
1359,0.11377,0.9454,,
1360,0.09405,0.95941,,
1361,0.09083,0.95395,,
1362,0.06775,0.97447,,
1363,0.07046,0.97018,,
1364,0.07028,0.95974,,
1365,0.09263,0.95637,,
1366,0.11063,0.95663,,
1367,0.0845,0.96657,,
1368,0.10879,0.95092,,
1369,0.13289,0.94335,,
1370,0.11489,0.94593,,
1371,0.0738,0.9697,,
1372,0.09901,0.95428,,
1373,0.0852,0.94425,,
1374,0.08868,0.95633,,
1375,0.08639,0.9642,,
1376,0.0852,0.95904,,
1377,0.07003,0.97713,,
1378,0.07865,0.96289,,
1379,0.07694,0.97062,,
1380,0.11604,0.94116,,
1381,0.11089,0.93405,,
1382,0.09121,0.95353,,
1383,0.11452,0.94892,,
1384,0.08303,0.96519,,
1385,0.10726,0.95912,,
1386,0.12164,0.94797,,
1387,0.12321,0.9368,,
1388,0.10878,0.96371,,
1389,0.11726,0.94218,,
1390,0.0938,0.95049,,
1391,0.08605,0.95671,,
1392,0.08338,0.97153,,
1393,0.10959,0.94404,,
1394,0.08033,0.95726,,
1395,0.07617,0.96368,,
1396,0.11621,0.94204,,
1397,0.15044,0.91714,,
1398,0.1133,0.95495,,
1399,0.0706,0.9739,,
1400,0.11245,0.95342,,
1401,0.12212,0.94177,0.11548,0.71154
1402,0.08543,0.9678,,
1403,0.0865,0.96653,,
1404,0.12915,0.93093,,
1405,0.09535,0.97078,,
1406,0.08663,0.95472,,
1407,0.09361,0.94776,,
1408,0.07556,0.95706,,
1409,0.09684,0.94318,,
1410,0.06644,0.97137,,
1411,0.065,0.96189,,
1412,0.10104,0.95621,,
1413,0.08114,0.96052,,
1414,0.09456,0.95269,,
1415,0.07801,0.95832,,
1416,0.12873,0.93322,,
1417,0.094,0.95793,,
1418,0.08654,0.95,,
1419,0.08308,0.96475,,
1420,0.11422,0.94009,,
1421,0.10403,0.94591,,
1422,0.08006,0.96169,,
1423,0.09645,0.94677,,
1424,0.08703,0.95494,,
1425,0.08431,0.95792,,
1426,0.11046,0.94853,,
1427,0.12361,0.94209,,
1428,0.09907,0.9588,,
1429,0.07853,0.96741,,
1430,0.08868,0.9668,,
1431,0.07359,0.96822,,
1432,0.07094,0.98219,,
1433,0.09506,0.94998,,
1434,0.10932,0.95932,,
1435,0.10758,0.95282,,
1436,0.12945,0.9459,,
1437,0.08573,0.96057,,
1438,0.08179,0.96411,,
1439,0.09922,0.96344,,
1440,0.13666,0.93851,,
1441,0.06315,0.97557,,
1442,0.09869,0.94478,,
1443,0.05791,0.9816,,
1444,0.0985,0.96664,,
1445,0.06992,0.96525,,
1446,0.10709,0.96244,,
1447,0.11292,0.94217,,
1448,0.10125,0.96083,,
1449,0.11572,0.94402,,
1450,0.09574,0.9504,,
1451,0.07776,0.96471,,
1452,0.11229,0.95411,,
1453,0.10179,0.95358,,
1454,0.09139,0.94375,,
1455,0.1109,0.93898,,
1456,0.10312,0.94654,,
1457,0.12296,0.93065,,
1458,0.10944,0.94292,,
1459,0.08023,0.96106,,
1460,0.08972,0.96165,,
1461,0.08552,0.96556,,
1462,0.09695,0.95693,,
1463,0.13035,0.93226,,
1464,0.08341,0.96855,,
1465,0.04795,0.98159,,
1466,0.06717,0.96088,,
1467,0.09539,0.95477,,
1468,0.1662,0.91977,,
1469,0.14267,0.93359,,
1470,0.10373,0.94939,,
1471,0.13213,0.93452,,
1472,0.09384,0.95626,,
1473,0.09107,0.94667,,
1474,0.1129,0.95696,,
1475,0.08249,0.96986,,
1476,0.1169,0.94168,,
1477,0.05858,0.97137,,
1478,0.08599,0.97818,,
1479,0.0862,0.95624,,
1480,0.06704,0.96699,,
1481,0.07708,0.9624,,
1482,0.07155,0.96675,,
1483,0.09193,0.96169,,
1484,0.07741,0.95162,,
1485,0.08893,0.95992,,
1486,0.10029,0.95346,,
1487,0.08484,0.95799,,
1488,0.11904,0.94161,,
1489,0.1059,0.94389,,
1490,0.0987,0.94314,,
1491,0.13807,0.92583,,
1492,0.09459,0.94751,,
1493,0.08918,0.95275,,
1494,0.09906,0.95835,,
1495,0.10744,0.94956,,
1496,0.10208,0.94689,,
1497,0.11393,0.94615,,
1498,0.10817,0.95088,,
1499,0.08686,0.95627,,
1500,0.07865,0.97035,,
1501,0.11537,0.94304,0.12841,0.70361
1502,0.08227,0.96006,,
1503,0.10222,0.94419,,
1504,0.06986,0.9671,,
1505,0.09764,0.95114,,
1506,0.0851,0.97047,,
1507,0.08983,0.95591,,
1508,0.08931,0.96866,,
1509,0.07421,0.97738,,
1510,0.09688,0.95044,,
1511,0.09573,0.95564,,
1512,0.07933,0.97053,,
1513,0.10547,0.95109,,
1514,0.0728,0.97588,,
1515,0.07409,0.96837,,
1516,0.07186,0.96766,,
1517,0.0931,0.96107,,
1518,0.11734,0.9468,,
1519,0.04702,0.98223,,
1520,0.10902,0.94677,,
1521,0.10391,0.95544,,
1522,0.12965,0.93856,,
1523,0.0902,0.94716,,
1524,0.08024,0.96493,,
1525,0.10785,0.94615,,
1526,0.08342,0.94719,,
1527,0.10779,0.94262,,
1528,0.13812,0.92558,,
1529,0.09779,0.95953,,
1530,0.09929,0.9423,,
1531,0.08518,0.96073,,
1532,0.09541,0.95677,,
1533,0.11504,0.94554,,
1534,0.08595,0.96801,,
1535,0.08974,0.95963,,
1536,0.08134,0.96525,,
1537,0.12684,0.93824,,
1538,0.098,0.95802,,
1539,0.13156,0.93897,,
