step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
364,0.02812,0.97959,,
365,0.06406,0.97849,,
366,0.05013,0.98,,
367,0.03843,0.98507,,
368,0.02314,0.98438,,
369,0.04754,0.97585,,
370,0.02876,0.99454,,
371,0.04958,0.98039,,
372,0.06509,0.97576,,
373,0.03551,0.98485,,
374,0.01396,0.99495,,
375,0.04952,0.96875,,
376,0.05285,0.9881,,
377,0.02475,0.98438,,
378,0.04767,0.96667,,
379,0.07933,0.96237,,
380,0.02324,0.98851,,
381,0.01788,0.98942,,
382,0.03261,0.98305,,
383,0.02538,0.9899,,
384,0.13403,0.94444,,
385,0.06547,0.97222,,
386,0.04776,0.98222,,
387,0.07242,0.97354,,
388,0.02635,0.99394,,
389,0.04317,0.97778,,
390,0.07985,0.97354,,
391,0.00676,0.99435,,
392,0.05592,0.97576,,
393,0.01678,0.98788,,
394,0.08672,0.98068,,
395,0.16652,0.95556,,
396,0.04854,0.97222,,
397,0.0463,0.98485,,
398,0.04499,0.98113,,
399,0.08877,0.95652,,
400,0.03806,0.99415,,
401,0.01377,1.0,0.11377,0.72619
402,0.08194,0.97354,,
403,0.05401,0.97436,,
404,0.05,0.97619,,
405,0.13232,0.96045,,
406,0.07725,0.96354,,
407,0.01767,0.99479,,
408,0.08014,0.96244,,
409,0.07407,0.9661,,
410,0.08006,0.96825,,
411,0.01124,0.99444,,
412,0.03758,0.9801,,
413,0.08475,0.95098,,
414,0.06946,0.97778,,
415,0.09087,0.96078,,
416,0.0574,0.98174,,
417,0.05593,0.97175,,
418,0.03064,0.99471,,
419,0.08021,0.97576,,
420,0.02984,0.9899,,
421,0.043,0.99405,,
422,0.06611,0.96875,,
423,0.05579,0.98305,,
424,0.05883,0.97661,,
425,0.02313,0.98438,,
426,0.03051,0.98333,,
427,0.12917,0.94828,,
428,0.03223,0.98788,,
429,0.06108,0.96154,,
430,0.03134,0.98077,,
431,0.01911,1.0,,
432,0.01501,0.99225,,
433,0.05344,0.97619,,
434,0.07207,0.97778,,
435,0.0497,0.97778,,
436,0.05903,0.97368,,
437,0.0299,0.99405,,
438,0.02372,0.9887,,
439,0.0642,0.96774,,
440,0.03474,0.98122,,
441,0.06808,0.96847,,
442,0.06777,0.97396,,
443,0.05338,0.97475,,
444,0.01523,0.98907,,
445,0.01426,0.98639,,
446,0.06853,0.96454,,
447,0.07597,0.97701,,
448,0.0689,0.98387,,
449,0.09635,0.9697,,
450,0.05605,0.98438,,
451,0.02411,0.99567,,
452,0.06104,0.98851,,
453,0.04683,0.97661,,
454,0.01858,0.9883,,
455,0.03468,0.98174,,
456,0.08435,0.97849,,
457,0.10832,0.95679,,
458,0.02706,0.9774,,
459,0.01679,1.0,,
460,0.0504,0.97222,,
461,0.08523,0.97175,,
462,0.0539,0.99394,,
463,0.02201,0.98889,,
464,0.05401,0.9798,,
465,0.05882,0.97884,,
466,0.01675,0.9881,,
467,0.09473,0.9548,,
468,0.01404,0.99425,,
469,0.04918,0.99206,,
470,0.08888,0.96354,,
471,0.06832,0.97222,,
472,0.06201,0.9697,,
473,0.07651,0.98113,,
474,0.02417,0.98889,,
475,0.04678,0.9697,,
476,0.08733,0.95402,,
477,0.07436,0.96396,,
478,0.0905,0.96465,,
479,0.03614,0.9789,,
480,0.05238,0.97354,,
481,0.0687,0.97949,,
482,0.04055,0.98387,,
483,0.02695,0.9801,,
484,0.05505,0.97386,,
485,0.07043,0.97024,,
486,0.02909,0.98095,,
487,0.02423,1.0,,
488,0.0488,0.9798,,
489,0.02512,0.98925,,
490,0.08109,0.96714,,
491,0.02858,0.98485,,
492,0.01214,0.99495,,
493,0.09033,0.95897,,
494,0.01916,0.9951,,
495,0.02766,0.9883,,
496,0.0341,0.9887,,
497,0.06956,0.98182,,
498,0.01542,1.0,,
499,0.04108,0.97576,,
500,0.04182,0.98122,,
501,0.07621,0.97717,0.05186,0.73563
502,0.11977,0.94836,,
503,0.02475,0.9883,,
504,0.04218,0.98182,,
505,0.02102,0.98387,,
506,0.07935,0.95699,,
507,0.01327,0.99517,,
508,0.01132,0.99471,,
509,0.08294,0.95522,,
510,0.05587,0.97917,,
511,0.07724,0.97175,,
512,0.05826,0.96804,,
513,0.06835,0.96569,,
514,0.07791,0.97748,,
515,0.1137,0.96078,,
516,0.02045,0.9932,,
517,0.08358,0.96135,,
518,0.05253,0.98438,,
519,0.08153,0.95699,,
520,0.07912,0.96774,,
521,0.01989,0.99383,,
522,0.03286,0.9881,,
523,0.10155,0.95628,,
524,0.02298,1.0,,
525,0.04743,0.9798,,
526,0.01338,0.99517,,
527,0.01868,0.99444,,
528,0.03232,0.98039,,
529,0.08817,0.96599,,
530,0.05855,0.96889,,
531,0.08896,0.96491,,
532,0.06548,0.97849,,
533,0.03653,0.97312,,
534,0.08893,0.96296,,
535,0.05417,0.97312,,
536,0.03356,0.98182,,
537,0.05139,0.98667,,
538,0.13208,0.94872,,
539,0.0409,0.98095,,
540,0.04625,0.97333,,
541,0.06613,0.98485,,
542,0.06362,0.96175,,
543,0.05982,0.97661,,
544,0.05407,0.98276,,
545,0.03294,0.9883,,
546,0.05866,0.98718,,
547,0.04771,0.98462,,
548,0.06308,0.97143,,
549,0.04136,0.97222,,
550,0.11097,0.93434,,
551,0.03904,0.98246,,
552,0.02719,0.99479,,
553,0.03985,0.9798,,
554,0.01762,0.99259,,
555,0.0127,0.99454,,
556,0.03024,0.98305,,
557,0.01646,0.99111,,
558,0.09971,0.96825,,
559,0.04047,0.97354,,
560,0.01636,0.99502,,
561,0.04109,0.97826,,
562,0.12218,0.94527,,
563,0.06122,0.9863,,
564,0.02698,0.98907,,
565,0.06111,0.97163,,
566,0.04169,0.97561,,
567,0.07995,0.9697,,
568,0.08053,0.95556,,
569,0.0377,0.97814,,
570,0.03431,0.97436,,
571,0.10013,0.96569,,
572,0.05423,0.98214,,
573,0.02099,0.99359,,
574,0.02108,0.99346,,
575,0.07966,0.96078,,
576,0.02823,0.98113,,
577,0.05769,0.96875,,
578,0.04458,0.9801,,
579,0.00887,0.99593,,
580,0.06426,0.97484,,
581,0.07775,0.96667,,
582,0.05213,0.97101,,
583,0.10057,0.95588,,
584,0.01583,0.99425,,
585,0.09589,0.95588,,
586,0.04991,0.98374,,
587,0.08312,0.96364,,
588,0.04757,0.97585,,
589,0.03743,0.98113,,
590,0.06832,0.97126,,
591,0.04096,0.98788,,
592,0.0106,0.99462,,
593,0.01993,0.99383,,
594,0.09261,0.96759,,
595,0.02346,0.9881,,
596,0.02386,0.98925,,
597,0.01963,0.9899,,
598,0.02512,0.9863,,
599,0.05831,0.9798,,
600,0.03287,0.98276,,
601,0.0665,0.97585,0.01788,0.75758
602,0.02529,0.98122,,
603,0.12705,0.95082,,
604,0.01667,0.98718,,
605,0.09442,0.96599,,
606,0.01761,0.98788,,
607,0.04463,0.98222,,
608,0.02722,0.98788,,
609,0.09962,0.95918,,
610,0.08919,0.95833,,
611,0.10885,0.95897,,
612,0.04951,0.97884,,
613,0.06576,0.97268,,
614,0.06024,0.98095,,
615,0.07858,0.97126,,
616,0.0892,0.97268,,
617,0.00694,1.0,,
618,0.06673,0.96552,,
619,0.10386,0.97653,,
620,0.07347,0.95556,,
621,0.0513,0.98742,,
622,0.04636,0.98214,,
623,0.03345,0.98571,,
624,0.06002,0.96364,,
625,0.03081,0.97386,,
626,0.08327,0.9619,,
627,0.04406,0.97619,,
628,0.02075,0.98529,,
629,0.05932,0.97175,,
630,0.03269,0.98413,,
631,0.04187,0.9798,,
632,0.09581,0.95434,,
633,0.03775,0.98551,,
634,0.02878,0.99099,,
635,0.10508,0.95161,,
636,0.00804,1.0,,
637,0.04082,0.98361,,
638,0.06551,0.97059,,
639,0.02491,0.98788,,
640,0.04743,0.96667,,
641,0.01353,0.99415,,
642,0.00589,1.0,,
643,0.02416,0.98667,,
644,0.02134,0.98788,,
645,0.02204,0.99359,,
646,0.09795,0.95082,,
647,0.14418,0.95628,,
648,0.04188,0.98507,,
649,0.07334,0.96667,,
650,0.04105,0.98361,,
651,0.04387,0.97884,,
652,0.05531,0.98182,,
653,0.01931,0.98551,,
654,0.03198,0.98485,,
655,0.06578,0.97183,,
656,0.0389,0.97279,,
657,0.08787,0.97222,,
658,0.05784,0.97024,,
659,0.05409,0.98068,,
660,0.01268,0.99333,,
661,0.0061,1.0,,
662,0.04904,0.96899,,
663,0.03591,0.9902,,
664,0.01208,0.9902,,
665,0.03687,0.97436,,
666,0.05432,0.98462,,
667,0.07758,0.95833,,
668,0.05628,0.95699,,
669,0.06102,0.97884,,
670,0.0253,0.98925,,
671,0.02749,0.9902,,
672,0.07207,0.97312,,
673,0.00823,1.0,,
674,0.03565,0.96825,,
675,0.1171,0.95385,,
676,0.11606,0.95495,,
677,0.01432,0.99359,,
678,0.03162,0.97101,,
679,0.07553,0.98182,,
680,0.16993,0.9322,,
681,0.04383,0.98,,
682,0.18149,0.9322,,
683,0.11246,0.96429,,
684,0.05553,0.98413,,
685,0.05916,0.97396,,
686,0.05943,0.96552,,
687,0.04027,0.9774,,
688,0.06571,0.96875,,
689,0.05353,0.98611,,
690,0.01209,1.0,,
691,0.04817,0.98907,,
692,0.05273,0.96795,,
693,0.0112,0.99425,,
694,0.06043,0.98174,,
695,0.13172,0.9619,,
696,0.04619,0.98387,,
697,0.02432,0.99415,,
698,0.04084,0.98718,,
699,0.01586,0.99394,,
700,0.05295,0.98333,,
701,0.05262,0.96569,0.05775,0.75
702,0.06115,0.97436,,
703,0.05713,0.97354,,
704,0.03113,0.98,,
705,0.08121,0.96667,,
706,0.03118,0.97717,,
707,0.10381,0.95333,,
708,0.06711,0.97531,,
709,0.08896,0.95238,,
710,0.02545,0.98462,,
711,0.05859,0.97917,,
712,0.04797,0.97849,,
713,0.04271,0.98077,,
714,0.05909,0.98,,
715,0.07584,0.96364,,
716,0.0992,0.95906,,
717,0.01689,0.98246,,
718,0.01637,0.98649,,
719,0.03622,0.99005,,
720,0.0448,0.98077,,
721,0.08013,0.97748,,
722,0.02333,0.99048,,
723,0.01243,0.99371,,
724,0.06654,0.96429,,
725,0.03432,0.98693,,
726,0.06606,0.97653,,
727,0.03064,0.98958,,
728,0.07687,0.96,,
729,0.0551,0.96364,,
730,0.08392,0.95833,,
731,0.00238,1.0,,
732,0.014,1.0,,
733,0.07232,0.96517,,
734,0.02095,0.99435,,
735,0.04563,0.9902,,
736,0.09288,0.95588,,
737,0.1818,0.91787,,
738,0.01604,0.99425,,
739,0.04897,0.98174,,
740,0.05069,0.97585,,
741,0.02353,0.98667,,
742,0.0179,0.9899,,
743,0.04358,0.98039,,
744,0.0535,0.97778,,
745,0.03023,0.9883,,
746,0.09545,0.96804,,
747,0.02192,0.99405,,
748,0.06839,0.96552,,
749,0.03225,0.9801,,
750,0.06989,0.97475,,
751,0.0281,0.98148,,
752,0.02957,0.98958,,
753,0.07175,0.97268,,
754,0.00979,0.99383,,
755,0.01234,0.99048,,
756,0.05238,0.97661,,
757,0.03365,0.97386,,
758,0.02598,0.97949,,
759,0.0324,0.98122,,
760,0.03146,0.98462,,
761,0.03632,0.97312,,
762,0.0414,0.9902,,
763,0.07564,0.97143,,
764,0.08927,0.97475,,
765,0.02725,0.98438,,
766,0.01351,1.0,,
767,0.03519,0.97619,,
768,0.05795,0.96732,,
769,0.03296,0.98182,,
770,0.05421,0.9801,,
771,0.04539,0.96875,,
772,0.04502,0.97484,,
773,0.02899,0.98765,,
774,0.07205,0.96569,,
775,0.07524,0.95679,,
776,0.0219,0.9883,,
777,0.04299,0.96914,,
778,0.00745,1.0,,
779,0.05943,0.97531,,
780,0.12531,0.98113,,
781,0.06393,0.96759,,
782,0.0355,0.97701,,
783,0.03154,0.98095,,
784,0.00215,1.0,,
785,0.03644,0.98113,,
786,0.02301,0.98907,,
787,0.09717,0.94771,,
788,0.0443,0.9801,,
789,0.11048,0.96296,,
790,0.13853,0.95455,,
791,0.12898,0.95726,,
792,0.07971,0.98413,,
793,0.0899,0.9596,,
794,0.03666,0.9863,,
795,0.00571,0.99394,,
796,0.00524,1.0,,
797,0.04402,0.97268,,
798,0.06559,0.9798,,
799,0.01874,0.99462,,
800,0.0404,0.97163,,
801,0.03287,0.97849,0.05985,0.73958
802,0.00658,1.0,,
803,0.0618,0.97849,,
804,0.01714,1.0,,
805,0.01512,0.9887,,
806,0.00986,0.99479,,
807,0.12052,0.95833,,
808,0.04548,0.97619,,
809,0.02847,0.98361,,
810,0.03891,0.98693,,
811,0.10915,0.95062,,
812,0.07065,0.96491,,
813,0.06422,0.98113,,
814,0.04021,0.98851,,
815,0.06955,0.98305,,
816,0.06395,0.97175,,
817,0.07616,0.97512,,
818,0.04933,0.9774,,
819,0.01428,0.99415,,
820,0.08006,0.96078,,
821,0.02026,0.97959,,
822,0.049,0.97101,,
823,0.10153,0.96552,,
824,0.02699,0.97884,,
825,0.0949,0.97403,,
826,0.01328,1.0,,
827,0.15124,0.94444,,
828,0.08684,0.95434,,
829,0.05335,0.97436,,
830,0.01749,0.98889,,
831,0.00954,0.9902,,
832,0.07806,0.95977,,
833,0.04512,0.98068,,
834,0.05943,0.9697,,
835,0.02516,0.98182,,
836,0.01892,0.99425,,
837,0.07528,0.96429,,
838,0.0333,0.97661,,
839,0.06552,0.97484,,
840,0.02126,0.98718,,
841,0.05682,0.97268,,
842,0.00977,0.99444,,
843,0.02819,0.98958,,
844,0.04187,0.9774,,
845,0.0197,0.99371,,
846,0.10658,0.96795,,
847,0.01187,0.99487,,
848,0.14549,0.92593,,
849,0.03131,0.97701,,
850,0.03637,0.98387,,
851,0.02721,0.98305,,
852,0.02775,0.9881,,
853,0.07311,0.96078,,
854,0.03222,0.9899,,
855,0.01008,0.99517,,
856,0.06793,0.96899,,
857,0.01728,0.98507,,
858,0.08752,0.98246,,
859,0.08314,0.95161,,
860,0.05175,0.96914,,
861,0.08028,0.9602,,
862,0.07822,0.96053,,
863,0.0175,0.99502,,
864,0.02929,0.98113,,
865,0.04537,0.98,,
866,0.05768,0.98611,,
867,0.04372,0.97778,,
868,0.02465,0.99005,,
869,0.01927,0.9887,,
870,0.07493,0.96581,,
871,0.03493,0.98039,,
872,0.05164,0.95906,,
873,0.03688,0.98122,,
874,0.03122,0.98354,,
875,0.08583,0.96154,,
876,0.0592,0.97484,,
877,0.02928,0.98291,,
878,0.04579,0.98387,,
879,0.04419,0.99405,,
880,0.03912,0.98649,,
881,0.0418,0.99502,,
882,0.08076,0.9661,,
883,0.04695,0.98276,,
884,0.07239,0.97076,,
885,0.02783,0.99346,,
886,0.08307,0.9697,,
887,0.07373,0.96804,,
888,0.02629,0.97917,,
889,0.01465,0.99471,,
890,0.03398,0.98438,,
891,0.11515,0.94521,,
892,0.06354,0.97076,,
893,0.0141,0.99495,,
894,0.0115,0.99371,,
895,0.00871,1.0,,
896,0.02022,0.98942,,
897,0.00852,1.0,,
898,0.04396,0.97917,,
899,0.11135,0.94771,,
900,0.04293,0.98148,,
901,0.03551,0.98507,0.0276,0.76042
902,0.01968,1.0,,
903,0.01492,0.98907,,
904,0.06421,0.97436,,
905,0.04937,0.98039,,
906,0.04917,0.98925,,
907,0.03455,0.98592,,
908,0.02741,0.98305,,
909,0.01098,0.98907,,
910,0.02482,0.9801,,
911,0.04379,0.9798,,
912,0.13027,0.95833,,
913,0.08675,0.96045,,
914,0.09127,0.96517,,
915,0.00857,0.99531,,
916,0.04427,0.98958,,
917,0.03554,0.98077,,
918,0.01632,0.99048,,
919,0.07926,0.9661,,
920,0.05111,0.97576,,
921,0.035,0.98529,,
922,0.05108,0.97101,,
923,0.0087,0.99479,,
924,0.02973,0.98718,,
925,0.0563,0.9697,,
926,0.12832,0.95025,,
927,0.05897,0.9759,,
928,0.02458,0.9887,,
929,0.07554,0.94828,,
930,0.052,0.9602,,
931,0.04651,0.98592,,
932,0.03568,0.97436,,
933,0.03357,0.98639,,
934,0.02081,0.99383,,
935,0.02341,0.99074,,
936,0.07808,0.96774,,
937,0.0264,0.98907,,
938,0.01854,0.99225,,
939,0.11025,0.96175,,
940,0.09027,0.96599,,
941,0.04834,0.98068,,
942,0.04762,0.98305,,
943,0.03811,0.97884,,
944,0.05033,0.97333,,
945,0.03702,0.97576,,
946,0.0487,0.96667,,
947,0.02484,0.99333,,
948,0.01055,1.0,,
949,0.07455,0.97297,,
950,0.0146,0.99048,,
951,0.08276,0.96045,,
952,0.01775,0.98122,,
953,0.04442,0.97015,,
954,0.04562,0.98182,,
955,0.05898,0.97701,,
956,0.12802,0.95,,
957,0.02498,0.98611,,
958,0.02107,0.99444,,
959,0.05071,0.96347,,
960,0.11613,0.96154,,
961,0.01248,1.0,,
962,0.0392,0.97126,,
963,0.09059,0.95833,,
964,0.01998,1.0,,
965,0.02815,0.9881,,
966,0.07349,0.97279,,
967,0.08458,0.96104,,
968,0.0379,0.98462,,
969,0.05123,0.97512,,
970,0.04611,0.98276,,
971,0.04933,0.98148,,
972,0.06896,0.97059,,
973,0.05223,0.98148,,
974,0.03461,0.98907,,
975,0.06985,0.96714,,
976,0.0342,1.0,,
977,0.08511,0.96429,,
978,0.01387,1.0,,
979,0.06419,0.98305,,
980,0.0428,0.98113,,
981,0.06583,0.96364,,
982,0.01714,0.98551,,
983,0.05564,0.99034,,
984,0.07419,0.9726,,
985,0.05469,0.98,,
986,0.01757,0.98413,,
987,0.09339,0.95495,,
988,0.01634,0.98507,,
989,0.0476,0.97175,,
990,0.07654,0.97701,,
991,0.07092,0.96354,,
992,0.01047,0.99306,,
993,0.03602,0.97814,,
