step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
200,0.10765,0.95758,,
201,0.13433,0.94203,0.08056,0.75595
202,0.11156,0.9602,,
203,0.09868,0.96237,,
204,0.10521,0.95767,,
205,0.08166,0.96078,,
206,0.11438,0.95161,,
207,0.09096,0.94624,,
208,0.10042,0.97076,,
209,0.15481,0.9375,,
210,0.09419,0.96517,,
211,0.0931,0.96795,,
212,0.10507,0.94937,,
213,0.04375,0.98387,,
214,0.12823,0.95714,,
215,0.07647,0.95699,,
216,0.11625,0.95758,,
217,0.16932,0.92398,,
218,0.052,0.98182,,
219,0.1298,0.93519,,
220,0.11706,0.95238,,
221,0.06865,0.97778,,
222,0.08002,0.96667,,
223,0.0541,0.9801,,
224,0.17842,0.92157,,
225,0.17205,0.91379,,
226,0.12558,0.92821,,
227,0.06755,0.97354,,
228,0.12369,0.94643,,
229,0.11518,0.93197,,
230,0.11143,0.96078,,
231,0.13464,0.94771,,
232,0.12527,0.95833,,
233,0.13247,0.91667,,
234,0.15033,0.93889,,
235,0.16062,0.91813,,
236,0.10255,0.95062,,
237,0.08868,0.94686,,
238,0.10563,0.94624,,
239,0.09383,0.94969,,
240,0.16864,0.92821,,
241,0.12207,0.94144,,
242,0.08516,0.96078,,
243,0.1715,0.91398,,
244,0.13,0.93785,,
245,0.1881,0.92199,,
246,0.16167,0.92708,,
247,0.09565,0.9418,,
248,0.07724,0.95238,,
249,0.14295,0.92405,,
250,0.07089,0.96667,,
251,0.14803,0.93651,,
252,0.11825,0.95169,,
253,0.11901,0.95652,,
254,0.11325,0.95745,,
255,0.09283,0.9619,,
256,0.16943,0.92917,,
257,0.17742,0.93678,,
258,0.13698,0.92529,,
259,0.09996,0.97076,,
260,0.15044,0.92908,,
261,0.0873,0.95897,,
262,0.10247,0.94574,,
263,0.16678,0.92647,,
264,0.12415,0.93443,,
265,0.11406,0.95833,,
266,0.10944,0.95679,,
267,0.14063,0.92308,,
268,0.11029,0.9435,,
269,0.09453,0.95522,,
270,0.1011,0.95513,,
271,0.10669,0.95238,,
272,0.14206,0.94545,,
273,0.06135,0.97814,,
274,0.08526,0.95495,,
275,0.12074,0.94536,,
276,0.10938,0.94086,,
277,0.12466,0.94872,,
278,0.08376,0.95495,,
279,0.19379,0.92537,,
280,0.1021,0.94086,,
281,0.09166,0.95977,,
282,0.15112,0.93567,,
283,0.16363,0.93532,,
284,0.11646,0.94118,,
285,0.16696,0.9061,,
286,0.07992,0.95775,,
287,0.14208,0.93548,,
288,0.18137,0.90667,,
289,0.09197,0.96721,,
290,0.1005,0.94779,,
291,0.09808,0.96347,,
292,0.13978,0.92157,,
293,0.10517,0.96465,,
294,0.04771,0.9881,,
295,0.07082,0.97024,,
296,0.10532,0.94118,,
297,0.08402,0.95238,,
298,0.05347,0.9697,,
299,0.08841,0.96078,,
300,0.14878,0.91667,,
301,0.07923,0.96875,0.12592,0.73485
302,0.0776,0.96296,,
303,0.08967,0.9602,,
304,0.08458,0.96875,,
305,0.11046,0.94792,,
306,0.13194,0.93846,,
307,0.0647,0.98276,,
308,0.09451,0.95652,,
309,0.11248,0.96237,,
310,0.13047,0.93897,,
311,0.16325,0.93651,,
312,0.12291,0.93237,,
313,0.09321,0.95238,,
314,0.10591,0.94444,,
315,0.09871,0.94969,,
316,0.15607,0.93333,,
317,0.23124,0.91282,,
318,0.1199,0.94872,,
319,0.15689,0.93846,,
320,0.098,0.95312,,
321,0.09189,0.96354,,
322,0.13558,0.93939,,
323,0.11719,0.92821,,
324,0.15799,0.91282,,
325,0.09538,0.95513,,
326,0.08188,0.97576,,
327,0.12984,0.94643,,
328,0.11605,0.95045,,
329,0.12628,0.9435,,
330,0.06552,0.97368,,
331,0.09675,0.96667,,
332,0.11592,0.9418,,
333,0.06367,0.96429,,
334,0.10199,0.96078,,
335,0.18836,0.92593,,
336,0.12194,0.9381,,
337,0.1178,0.9375,,
338,0.10118,0.95322,,
339,0.14924,0.92727,,
340,0.10747,0.95628,,
341,0.08407,0.96491,,
342,0.10766,0.95169,,
343,0.0616,0.97436,,
344,0.11328,0.94667,,
345,0.10719,0.93567,,
346,0.13161,0.94118,,
347,0.07771,0.98519,,
348,0.12414,0.95322,,
349,0.12127,0.95312,,
350,0.17657,0.93197,,
351,0.12141,0.93532,,
352,0.06796,0.97585,,
353,0.14672,0.92735,,
354,0.0691,0.96795,,
355,0.10611,0.94643,,
356,0.09602,0.94737,,
357,0.08836,0.97024,,
358,0.07508,0.9661,,
359,0.11749,0.94872,,
360,0.10444,0.94222,,
361,0.09061,0.96517,,
362,0.09926,0.94536,,
363,0.11164,0.94286,,
364,0.08357,0.95628,,
365,0.05563,0.97354,,
366,0.14469,0.93074,,
367,0.07083,0.97549,,
368,0.16992,0.92537,,
369,0.08586,0.94697,,
370,0.14145,0.93785,,
371,0.14097,0.93151,,
372,0.07917,0.97222,,
373,0.06841,0.975,,
374,0.08881,0.97126,,
375,0.11274,0.94444,,
376,0.12913,0.93151,,
377,0.15106,0.92188,,
378,0.10341,0.94378,,
379,0.11686,0.9548,,
380,0.08789,0.94872,,
381,0.11417,0.95333,,
382,0.09902,0.95098,,
383,0.16056,0.93846,,
384,0.14358,0.92262,,
385,0.11907,0.95597,,
386,0.13571,0.93035,,
387,0.12921,0.93162,,
388,0.0751,0.96175,,
389,0.16359,0.92982,,
390,0.11566,0.9548,,
391,0.07761,0.97778,,
392,0.09879,0.95699,,
393,0.12781,0.90769,,
394,0.07425,0.97015,,
395,0.08422,0.9661,,
396,0.10727,0.95833,,
397,0.07949,0.97143,,
398,0.12964,0.93711,,
399,0.03497,0.98387,,
400,0.12367,0.92857,,
401,0.10887,0.95098,0.15009,0.69048
402,0.08776,0.97222,,
403,0.09305,0.95897,,
404,0.12766,0.95628,,
405,0.07487,0.97436,,
406,0.06851,0.96237,,
407,0.11669,0.9596,,
408,0.05528,0.98,,
409,0.08302,0.95833,,
410,0.10486,0.95906,,
411,0.11332,0.96154,,
412,0.08376,0.97268,,
413,0.12692,0.94515,,
414,0.14337,0.93237,,
415,0.1453,0.94203,,
416,0.14326,0.9086,,
417,0.13976,0.94359,,
418,0.08022,0.96748,,
419,0.09684,0.95522,,
420,0.08535,0.95455,,
421,0.09384,0.9596,,
422,0.14525,0.91975,,
423,0.13951,0.9418,,
424,0.13343,0.93846,,
425,0.11292,0.96517,,
426,0.10703,0.95402,,
427,0.08768,0.95402,,
428,0.11742,0.95425,,
429,0.1919,0.88095,,
430,0.11181,0.94444,,
431,0.09091,0.96714,,
432,0.08024,0.96226,,
433,0.11091,0.95977,,
434,0.11697,0.94872,,
435,0.10454,0.95,,
436,0.1255,0.95098,,
437,0.09745,0.9641,,
438,0.14271,0.95161,,
439,0.08329,0.95679,,
440,0.13576,0.92754,,
441,0.12446,0.94915,,
442,0.12255,0.93889,,
443,0.08502,0.96053,,
444,0.07561,0.96296,,
445,0.08142,0.97015,,
446,0.11369,0.94771,,
447,0.08624,0.95238,,
448,0.1647,0.90556,,
449,0.11132,0.92821,,
450,0.1221,0.92857,,
451,0.04367,0.98907,,
452,0.06804,0.98077,,
453,0.07138,0.97436,,
454,0.11335,0.93082,,
455,0.08307,0.96855,,
456,0.09966,0.95152,,
457,0.10223,0.95322,,
458,0.10028,0.9602,,
459,0.09936,0.95513,,
460,0.1034,0.94792,,
461,0.07814,0.97354,,
462,0.05596,0.97175,,
463,0.05617,0.97024,,
464,0.07667,0.97268,,
465,0.09209,0.96444,,
466,0.18243,0.92529,,
467,0.10949,0.94595,,
468,0.14523,0.9375,,
469,0.09835,0.95714,,
470,0.10806,0.9321,,
471,0.11577,0.95122,,
472,0.12933,0.91813,,
473,0.05642,0.97531,,
474,0.08866,0.9602,,
475,0.09412,0.97436,,
476,0.11015,0.94771,,
477,0.08791,0.95699,,
478,0.14513,0.9321,,
479,0.02749,0.99333,,
480,0.1182,0.93452,,
481,0.14229,0.93889,,
482,0.09837,0.9548,,
483,0.10552,0.93082,,
484,0.07706,0.95513,,
485,0.08129,0.9661,,
486,0.08715,0.97143,,
487,0.16347,0.92727,,
488,0.13049,0.93532,,
489,0.13988,0.92063,,
490,0.12384,0.93443,,
491,0.07844,0.97009,,
492,0.11783,0.95679,,
493,0.13318,0.93678,,
494,0.08936,0.95425,,
495,0.09872,0.95671,,
496,0.09635,0.94915,,
497,0.1802,0.91803,,
498,0.15194,0.93452,,
499,0.07929,0.97619,,
500,0.20009,0.89071,,
501,0.11105,0.93711,0.09286,0.71264
502,0.10475,0.95588,,
503,0.09446,0.95312,,
504,0.08559,0.9661,,
505,0.10908,0.96237,,
506,0.11337,0.94298,,
507,0.09761,0.96237,,
508,0.05448,0.96914,,
509,0.15972,0.92398,,
510,0.08228,0.95758,,
511,0.06077,0.97917,,
512,0.04378,0.97576,,
513,0.09016,0.96667,,
514,0.12036,0.94828,,
515,0.12465,0.95977,,
516,0.06932,0.95775,,
517,0.1886,0.91146,,
518,0.12731,0.94545,,
519,0.07532,0.97396,,
520,0.08684,0.96667,,
521,0.10167,0.94608,,
522,0.07501,0.96454,,
523,0.08959,0.96175,,
524,0.10303,0.94152,,
525,0.05598,0.97279,,
526,0.12173,0.95169,,
527,0.07007,0.96875,,
528,0.08209,0.96923,,
529,0.17658,0.94326,,
530,0.15705,0.91667,,
531,0.20412,0.94643,,
532,0.11915,0.94969,,
533,0.08605,0.94915,,
534,0.08863,0.97386,,
535,0.0851,0.94907,,
536,0.05855,0.97619,,
537,0.03935,0.98039,,
538,0.11573,0.92896,,
539,0.07642,0.96552,,
540,0.04697,0.98122,,
541,0.14618,0.94444,,
542,0.07608,0.95906,,
543,0.12238,0.93627,,
544,0.08635,0.9774,,
545,0.08988,0.94444,,
546,0.07262,0.975,,
547,0.13781,0.9403,,
548,0.06462,0.96914,,
549,0.13098,0.92655,,
550,0.12929,0.93711,,
551,0.05129,0.97279,,
552,0.13903,0.9204,,
553,0.08735,0.9774,,
554,0.07621,0.95977,,
555,0.05093,0.96923,,
556,0.12414,0.94203,,
557,0.14228,0.94667,,
558,0.11681,0.96175,,
559,0.11767,0.95977,,
560,0.07719,0.96491,,
561,0.06385,0.97531,,
562,0.15346,0.92308,,
563,0.07895,0.96111,,
564,0.0944,0.9596,,
565,0.15311,0.92308,,
566,0.11197,0.94792,,
567,0.08063,0.97333,,
568,0.09195,0.95312,,
569,0.13015,0.94118,,
570,0.03945,0.98077,,
571,0.07107,0.97661,,
572,0.07303,0.97849,,
573,0.06174,0.97059,,
574,0.11049,0.94977,,
575,0.08516,0.95833,,
576,0.0547,0.97436,,
577,0.10603,0.95977,,
578,0.16074,0.92857,,
579,0.13005,0.93137,,
580,0.07505,0.95833,,
581,0.0635,0.96667,,
582,0.0781,0.95679,,
583,0.05352,0.97076,,
584,0.05867,0.97917,,
585,0.08293,0.96078,,
586,0.09105,0.95473,,
587,0.11858,0.94667,,
588,0.06091,0.95513,,
589,0.06765,0.97585,,
590,0.1287,0.94203,,
591,0.07395,0.98077,,
592,0.21644,0.90566,,
593,0.10824,0.95699,,
594,0.08951,0.96465,,
595,0.0937,0.95556,,
596,0.17462,0.90741,,
597,0.09974,0.94828,,
598,0.11897,0.92857,,
599,0.15321,0.94253,,
600,0.05937,0.97619,,
601,0.09216,0.95238,0.04682,0.75758
602,0.05632,0.96667,,
603,0.09839,0.94359,,
604,0.0697,0.96347,,
605,0.06062,0.98276,,
606,0.07479,0.94828,,
607,0.12537,0.91795,,
608,0.09071,0.95312,,
609,0.15723,0.92655,,
610,0.1072,0.95767,,
611,0.10291,0.95833,,
612,0.15121,0.93229,,
613,0.07781,0.95238,,
614,0.08409,0.97312,,
615,0.08551,0.94643,,
616,0.08473,0.96111,,
617,0.09424,0.96078,,
618,0.10056,0.96465,,
619,0.1041,0.95699,,
620,0.0912,0.95714,,
621,0.07838,0.96552,,
622,0.09857,0.93846,,
623,0.06567,0.98,,
624,0.06026,0.97619,,
625,0.08961,0.96429,,
626,0.08937,0.95385,,
627,0.10223,0.95714,,
628,0.15441,0.94286,,
629,0.1526,0.91905,,
630,0.03636,0.96795,,
631,0.06501,0.96465,,
632,0.06539,0.97222,,
633,0.08167,0.96175,,
634,0.16509,0.94536,,
635,0.08957,0.96825,,
636,0.06441,0.96714,,
637,0.14102,0.92262,,
638,0.13342,0.94253,,
639,0.14855,0.92063,,
640,0.08096,0.96825,,
641,0.12755,0.93939,,
642,0.11227,0.94444,,
643,0.14626,0.94608,,
644,0.07636,0.95238,,
645,0.06503,0.97175,,
646,0.0639,0.97585,,
647,0.11577,0.9661,,
648,0.10477,0.93617,,
649,0.11925,0.93778,,
650,0.12535,0.94643,,
651,0.06228,0.96354,,
652,0.12718,0.9321,,
653,0.04952,0.97475,,
654,0.08491,0.97015,,
655,0.07864,0.96296,,
656,0.12915,0.93548,,
657,0.06319,0.97312,,
658,0.12341,0.96045,,
659,0.13621,0.93617,,
660,0.05075,0.98485,,
661,0.16897,0.94359,,
662,0.0505,0.96759,,
663,0.09161,0.94608,,
664,0.07819,0.96078,,
665,0.10848,0.94686,,
666,0.09277,0.95906,,
667,0.14086,0.94048,,
668,0.11954,0.96111,,
669,0.05922,0.96517,,
670,0.09521,0.97531,,
671,0.09875,0.95833,,
672,0.10155,0.95758,,
673,0.08753,0.9726,,
674,0.12372,0.93035,,
675,0.08429,0.96354,,
676,0.12611,0.92857,,
677,0.12786,0.96296,,
678,0.06371,0.95758,,
679,0.12921,0.95897,,
680,0.09223,0.96226,,
681,0.03507,1.0,,
682,0.08322,0.96429,,
683,0.12699,0.93827,,
684,0.1474,0.95238,,
685,0.06166,0.95833,,
686,0.1048,0.94762,,
687,0.09035,0.96774,,
688,0.10801,0.95758,,
689,0.08231,0.97222,,
690,0.10678,0.94792,,
691,0.06429,0.9798,,
692,0.05699,0.97015,,
693,0.13762,0.93333,,
694,0.06927,0.96078,,
695,0.04334,0.9887,,
696,0.09807,0.95238,,
697,0.089,0.95556,,
698,0.0781,0.96804,,
699,0.12201,0.93939,,
700,0.06244,0.96667,,
701,0.19948,0.90541,0.08474,0.73611
702,0.0671,0.95699,,
703,0.12139,0.93333,,
704,0.09204,0.96396,,
705,0.09178,0.95833,,
706,0.08325,0.9619,,
707,0.12498,0.93711,,
708,0.13918,0.92593,,
709,0.05494,0.98485,,
710,0.10793,0.94686,,
711,0.07323,0.97619,,
712,0.10654,0.96667,,
713,0.11262,0.94595,,
714,0.06935,0.97549,,
715,0.06186,0.97814,,
716,0.12004,0.94444,,
717,0.10105,0.93939,,
718,0.09388,0.96618,,
719,0.06657,0.96429,,
720,0.06139,0.97024,,
721,0.08943,0.96364,,
722,0.14589,0.94836,,
723,0.13633,0.93939,,
724,0.10409,0.94792,,
725,0.03756,0.97661,,
726,0.0665,0.97531,,
727,0.0893,0.97268,,
728,0.08894,0.96244,,
729,0.08099,0.9697,,
730,0.08743,0.96914,,
731,0.11183,0.96552,,
732,0.04878,0.97674,,
733,0.06965,0.98077,,
734,0.08422,0.95918,,
735,0.07331,0.94444,,
736,0.1029,0.96364,,
737,0.11246,0.93678,,
738,0.10591,0.95152,,
739,0.09582,0.95906,,
740,0.08475,0.97475,,
741,0.05406,0.97701,,
742,0.13755,0.93333,,
743,0.14075,0.9434,,
744,0.07277,0.96714,,
745,0.06331,0.95513,,
746,0.0446,0.97685,,
747,0.09343,0.95597,,
748,0.04541,0.97619,,
749,0.10381,0.96226,,
750,0.07297,0.98974,,
751,0.13148,0.9381,,
752,0.07599,0.96855,,
753,0.06703,0.97701,,
754,0.04589,0.97619,,
755,0.13767,0.94928,,
756,0.07389,0.9697,,
757,0.08777,0.95175,,
758,0.10112,0.96135,,
759,0.08402,0.95062,,
760,0.12371,0.94086,,
761,0.1274,0.92683,,
762,0.06857,0.95833,,
763,0.05252,1.0,,
764,0.13137,0.95385,,
765,0.03335,0.98387,,
766,0.11602,0.94086,,
767,0.04993,0.97701,,
768,0.08857,0.95238,,
769,0.08801,0.95385,,
770,0.07772,0.96078,,
771,0.07881,0.96135,,
772,0.08062,0.96552,,
773,0.12222,0.95906,,
774,0.08477,0.96429,,
775,0.07777,0.96569,,
776,0.11889,0.95588,,
777,0.03364,0.98592,,
778,0.0659,0.96552,,
779,0.08996,0.9435,,
780,0.07154,0.96,,
781,0.07089,0.97701,,
782,0.12718,0.94836,,
783,0.09343,0.96078,,
784,0.08138,0.96774,,
785,0.0634,0.96774,,
786,0.07391,0.94444,,
787,0.05889,0.96847,,
788,0.08659,0.95495,,
789,0.11274,0.96721,,
790,0.10246,0.97312,,
791,0.04057,0.97778,,
792,0.12848,0.91667,,
793,0.04702,0.98462,,
794,0.137,0.93989,,
795,0.05122,0.96825,,
796,0.06062,0.97807,,
797,0.05901,0.97484,,
798,0.07789,0.97436,,
799,0.10643,0.94667,,
800,0.04987,0.97222,,
801,0.07724,0.96364,0.10312,0.72396
802,0.05224,0.98649,,
803,0.13144,0.93074,,
804,0.19531,0.88557,,
805,0.15813,0.92473,,
806,0.04096,0.98529,,
807,0.04533,0.98639,,
808,0.08915,0.96569,,
809,0.07274,0.96175,,
810,0.11464,0.97585,,
811,0.13092,0.93333,,
812,0.03689,0.99383,,
813,0.05924,0.99206,,
814,0.13044,0.93452,,
815,0.07062,0.96045,,
816,0.02218,0.9887,,
817,0.09881,0.94231,,
818,0.09576,0.96795,,
819,0.08071,0.96296,,
820,0.0591,0.96226,,
821,0.17541,0.93035,,
822,0.11688,0.93939,,
823,0.06496,0.97531,,
824,0.13582,0.94152,,
825,0.14135,0.92958,,
826,0.07959,0.96465,,
827,0.1084,0.95322,,
828,0.08615,0.95977,,
829,0.0853,0.9619,,
830,0.0966,0.94093,,
831,0.12836,0.94086,,
832,0.11151,0.93035,,
833,0.065,0.97076,,
834,0.07716,0.96377,,
835,0.06586,0.96552,,
836,0.11113,0.95098,,
837,0.11326,0.95,,
838,0.08101,0.97701,,
839,0.05569,0.98974,,
840,0.10602,0.95238,,
841,0.08369,0.95522,,
842,0.05951,0.97396,,
843,0.05972,0.97814,,
844,0.0938,0.95098,,
845,0.09874,0.95455,,
846,0.1033,0.96078,,
847,0.09503,0.96429,,
848,0.09894,0.94667,,
849,0.09932,0.95556,,
850,0.10444,0.94828,,
851,0.07433,0.96045,,
852,0.15488,0.95238,,
853,0.10653,0.9435,,
854,0.11377,0.95062,,
855,0.08227,0.96078,,
856,0.08675,0.96354,,
857,0.08779,0.95455,,
858,0.08075,0.96429,,
859,0.08558,0.97312,,
860,0.0566,0.96045,,
861,0.10806,0.92537,,
862,0.0794,0.97126,,
863,0.09874,0.95305,,
864,0.03372,0.98851,,
865,0.08141,0.97183,,
866,0.07249,0.97101,,
867,0.10805,0.95671,,
868,0.13042,0.92908,,
869,0.09378,0.95402,,
870,0.0994,0.97126,,
871,0.06535,0.97778,,
872,0.06791,0.97015,,
873,0.07876,0.96618,,
874,0.11109,0.97268,,
875,0.04705,0.98077,,
876,0.08273,0.96517,,
877,0.05481,0.98413,,
878,0.11923,0.95025,,
879,0.17084,0.94286,,
880,0.08081,0.96175,,
881,0.07434,0.96825,,
882,0.07558,0.95082,,
883,0.08694,0.96078,,
884,0.14855,0.94444,,
885,0.08011,0.97175,,
886,0.05665,0.98438,,
887,0.09371,0.96667,,
888,0.08721,0.94969,,
889,0.07767,0.95897,,
890,0.07716,0.9602,,
891,0.07523,0.97949,,
892,0.06861,0.96552,,
893,0.13788,0.95,,
894,0.077,0.96078,,
895,0.09991,0.9661,,
896,0.02597,0.98077,,
897,0.08145,0.98068,,
898,0.09926,0.94949,,
899,0.03388,0.9899,,
900,0.0883,0.9589,,
901,0.13641,0.95161,0.06317,0.73438
902,0.08024,0.9697,,
903,0.09043,0.95385,,
904,0.04562,0.97619,,
905,0.09707,0.95758,,
906,0.03541,0.9887,,
907,0.07168,0.96552,,
908,0.08946,0.97531,,
909,0.09145,0.95175,,
910,0.08244,0.97576,,
911,0.10905,0.95699,,
912,0.12876,0.94231,,
913,0.09993,0.95238,,
914,0.12891,0.95425,,
915,0.11279,0.95082,,
916,0.16935,0.91803,,
917,0.03163,0.98925,,
918,0.08449,0.96237,,
919,0.08633,0.95628,,
920,0.10007,0.95238,,
921,0.10106,0.93333,,
922,0.08576,0.96667,,
923,0.12178,0.94048,,
924,0.06543,0.97183,,
925,0.05641,0.97475,,
926,0.04738,0.98276,,
927,0.14399,0.92857,,
928,0.14684,0.94515,,
929,0.12904,0.94271,,
930,0.09727,0.97268,,
931,0.16826,0.92262,,
932,0.0725,0.96237,,
933,0.08678,0.95161,,
934,0.0898,0.96714,,
935,0.04832,0.97884,,
936,0.07438,0.96226,,
937,0.08879,0.95385,,
938,0.13462,0.94527,,
939,0.09212,0.96053,,
940,0.05834,0.96923,,
941,0.13653,0.9434,,
942,0.10181,0.94444,,
943,0.03967,0.97531,,
944,0.06728,0.96914,,
945,0.10552,0.98,,
946,0.10984,0.9434,,
947,0.07469,0.96847,,
948,0.14321,0.94093,,
949,0.0566,0.98485,,
950,0.08871,0.97549,,
951,0.07208,0.96875,,
952,0.04114,0.9875,,
953,0.05474,0.9726,,
954,0.06512,0.96667,,
955,0.1104,0.94624,,
956,0.042,0.97312,,
957,0.06964,0.96795,,
958,0.06131,0.98148,,
959,0.06498,0.97403,,
960,0.02991,0.99333,,
961,0.02947,0.9798,,
962,0.06707,0.96914,,
963,0.05065,0.98305,,
964,0.04209,0.98413,,
965,0.10622,0.95152,,
966,0.13154,0.9435,,
967,0.05403,0.9661,,
968,0.14176,0.95699,,
969,0.11443,0.95062,,
970,0.05708,0.98182,,
971,0.07305,0.95455,,
972,0.13134,0.93827,,
973,0.05883,0.98485,,
974,0.17754,0.92473,,
975,0.08896,0.96396,,
976,0.03917,0.97884,,
977,0.06917,0.9697,,
978,0.02065,0.98529,,
979,0.13817,0.94836,,
980,0.05813,0.96599,,
981,0.04483,0.98246,,
982,0.06692,0.96175,,
983,0.06061,0.97312,,
984,0.06647,0.97778,,
985,0.10293,0.94271,,
986,0.05333,0.97354,,
987,0.12276,0.95679,,
988,0.03805,0.97884,,
989,0.11244,0.94872,,
990,0.08391,0.96296,,
991,0.02079,0.99359,,
