step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
985,0.05135,0.98246,,
986,0.09538,0.94836,,
987,0.02866,0.98718,,
988,0.09838,0.96491,,
989,0.06898,0.9602,,
990,0.01534,0.98639,,
991,0.07,0.97222,,
992,0.06147,0.9693,,
993,0.02448,0.98667,,
994,0.04752,0.98361,,
995,0.03157,0.9932,,
996,0.07638,0.96804,,
997,0.06757,0.96154,,
998,0.10898,0.95556,,
999,0.01161,1.0,,
1000,0.05373,0.98333,,
1001,0.06847,0.9798,0.05563,0.72523
1002,0.01514,0.9899,,
1003,0.0497,0.96923,,
1004,0.04789,0.98095,,
1005,0.01805,1.0,,
1006,0.03874,0.98693,,
1007,0.07043,0.97661,,
1008,0.06256,0.97701,,
1009,0.04107,0.98907,,
1010,0.05107,0.97175,,
1011,0.12336,0.94444,,
1012,0.05067,0.97368,,
1013,0.0938,0.94872,,
1014,0.03341,0.97917,,
1015,0.12817,0.95238,,
1016,0.11494,0.94086,,
1017,0.05771,0.98611,,
1018,0.08279,0.98113,,
1019,0.08184,0.97312,,
1020,0.0532,0.96667,,
1021,0.06052,0.97354,,
1022,0.07343,0.96618,,
1023,0.06126,0.97872,,
1024,0.05807,0.97333,,
1025,0.1369,0.9418,,
1026,0.08155,0.97083,,
1027,0.04825,0.97076,,
1028,0.09675,0.96855,,
1029,0.0414,0.98198,,
1030,0.05001,0.98907,,
1031,0.02421,0.9932,,
1032,0.1119,0.95238,,
1033,0.05054,0.97778,,
1034,0.06442,0.9661,,
1035,0.03313,0.97661,,
1036,0.0587,0.97396,,
1037,0.0906,0.9697,,
1038,0.02311,0.99454,,
1039,0.01994,0.99502,,
1040,0.03678,0.98095,,
1041,0.0826,0.96667,,
1042,0.07554,0.96714,,
1043,0.0186,0.99425,,
1044,0.01326,0.99346,,
1045,0.03977,0.98246,,
1046,0.09022,0.96,,
1047,0.07682,0.96855,,
1048,0.05107,0.97512,,
1049,0.06789,0.9801,,
1050,0.08053,0.95906,,
1051,0.11024,0.96774,,
1052,0.08025,0.95385,,
1053,0.02691,0.97778,,
1054,0.1031,0.96491,,
1055,0.09624,0.97101,,
1056,0.01325,0.99517,,
1057,0.03217,0.98148,,
1058,0.0472,0.97661,,
1059,0.06938,0.97333,,
1060,0.02328,0.99495,,
1061,0.0597,0.97661,,
1062,0.05461,0.97701,,
1063,0.03773,0.97701,,
1064,0.0555,0.97436,,
1065,0.02166,0.9951,,
1066,0.0936,0.96825,,
1067,0.02757,0.99333,,
1068,0.03263,0.99371,,
1069,0.0642,0.97661,,
1070,0.02797,0.99495,,
1071,0.02167,0.98571,,
1072,0.09784,0.97475,,
1073,0.06156,0.97531,,
1074,0.05273,0.96296,,
1075,0.06107,0.98122,,
1076,0.08441,0.97312,,
1077,0.09349,0.95169,,
1078,0.08798,0.96517,,
1079,0.09603,0.9774,,
1080,0.06468,0.97059,,
1081,0.0759,0.97268,,
1082,0.04977,0.97436,,
1083,0.07853,0.9641,,
1084,0.08769,0.96226,,
1085,0.0144,1.0,,
1086,0.05595,0.98122,,
1087,0.03874,0.97436,,
1088,0.1493,0.96923,,
1089,0.05893,0.97312,,
1090,0.04809,0.98667,,
1091,0.04613,0.97917,,
1092,0.04851,0.96721,,
1093,0.01616,0.98851,,
1094,0.03326,0.9798,,
1095,0.06361,0.97717,,
1096,0.06991,0.96667,,
1097,0.03888,0.9774,,
1098,0.06584,0.97475,,
1099,0.09478,0.95556,,
1100,0.06422,0.98742,,
1101,0.06279,0.98113,0.0311,0.74713
1102,0.03866,0.98611,,
1103,0.07579,0.98582,,
1104,0.04158,0.98361,,
1105,0.05718,0.97549,,
1106,0.05931,0.97949,,
1107,0.02033,1.0,,
1108,0.05581,0.98693,,
1109,0.05914,0.97015,,
1110,0.02648,0.99425,,
1111,0.02558,1.0,,
1112,0.01535,1.0,,
1113,0.06734,0.9801,,
1114,0.01568,0.99425,,
1115,0.08033,0.9602,,
1116,0.05838,0.97653,,
1117,0.01658,0.99462,,
1118,0.08642,0.96,,
1119,0.07006,0.97549,,
1120,0.02209,0.98148,,
1121,0.01777,0.99517,,
1122,0.07924,0.97531,,
1123,0.03594,0.98148,,
1124,0.08367,0.9641,,
1125,0.11261,0.95322,,
1126,0.03468,0.99048,,
1127,0.02579,0.98529,,
1128,0.03012,0.98333,,
1129,0.02688,0.98462,,
1130,0.05503,0.97484,,
1131,0.12349,0.95082,,
1132,0.04554,0.98592,,
1133,0.05661,0.98068,,
1134,0.08771,0.95434,,
1135,0.06901,0.97222,,
1136,0.09505,0.95385,,
1137,0.01526,1.0,,
1138,0.06897,0.97512,,
1139,0.09709,0.93827,,
1140,0.08073,0.96111,,
1141,0.03297,0.98077,,
1142,0.05865,0.97354,,
1143,0.06271,0.97619,,
1144,0.0645,0.96804,,
1145,0.02503,0.98742,,
1146,0.05702,0.9798,,
1147,0.10189,0.96078,,
1148,0.02587,0.98788,,
1149,0.0535,0.98198,,
1150,0.0535,0.97436,,
1151,0.04132,0.97576,,
1152,0.05583,0.97512,,
1153,0.01547,0.99405,,
1154,0.01936,0.99394,,
1155,0.05235,0.98246,,
1156,0.05957,0.97549,,
1157,0.03473,0.97619,,
1158,0.03433,0.97884,,
1159,0.09623,0.95238,,
1160,0.06299,0.96111,,
1161,0.02245,0.98611,,
1162,0.0397,0.98462,,
1163,0.0728,0.96923,,
1164,0.05037,0.9774,,
1165,0.02597,0.99462,,
1166,0.03624,0.98907,,
1167,0.02068,0.99454,,
1168,0.09653,0.96847,,
1169,0.02517,0.97826,,
1170,0.04322,0.98305,,
1171,0.01699,0.98907,,
1172,0.04157,0.98361,,
1173,0.06153,0.9902,,
1174,0.0502,0.99034,,
1175,0.07754,0.97354,,
1176,0.10034,0.9548,,
1177,0.0426,0.98485,,
1178,0.01368,1.0,,
1179,0.05518,0.9883,,
1180,0.13275,0.94667,,
1181,0.02213,0.98907,,
1182,0.017,0.98693,,
1183,0.03336,0.99462,,
1184,0.02822,0.98889,,
1185,0.16473,0.9322,,
1186,0.01292,0.98765,,
1187,0.01365,0.9902,,
1188,0.07116,0.97512,,
1189,0.01936,0.99415,,
1190,0.0259,0.98925,,
1191,0.04271,0.97863,,
1192,0.02962,0.98039,,
1193,0.02605,0.99471,,
1194,0.01069,0.98889,,
1195,0.01504,0.99111,,
1196,0.04995,0.96491,,
1197,0.09889,0.95897,,
1198,0.04729,0.97222,,
1199,0.07198,0.97917,,
1200,0.05339,0.97512,,
1201,0.06008,0.97396,0.02483,0.7619
1202,0.05939,0.97619,,
1203,0.02006,0.98942,,
1204,0.00495,1.0,,
1205,0.06331,0.9697,,
1206,0.05576,0.97619,,
1207,0.05476,0.97222,,
1208,0.01606,1.0,,
1209,0.06367,0.97917,,
1210,0.03442,0.97701,,
1211,0.07113,0.98214,,
1212,0.09375,0.96237,,
1213,0.02836,0.98413,,
1214,0.05036,0.97126,,
1215,0.01942,0.99495,,
1216,0.13176,0.93785,,
1217,0.07559,0.97175,,
1218,0.13487,0.94762,,
1219,0.02552,0.98,,
1220,0.06058,0.97701,,
1221,0.06406,0.98788,,
1222,0.02414,0.98925,,
1223,0.10304,0.96721,,
1224,0.0222,0.98974,,
1225,0.05036,0.97748,,
1226,0.0332,0.99359,,
1227,0.12138,0.94737,,
1228,0.08671,0.97396,,
1229,0.05802,0.98529,,
1230,0.00565,0.99275,,
1231,0.10171,0.96804,,
1232,0.03218,0.97661,,
1233,0.04758,0.96795,,
1234,0.01522,0.99333,,
1235,0.07096,0.96491,,
1236,0.02882,0.98851,,
1237,0.03331,0.98974,,
1238,0.11407,0.95062,,
1239,0.02916,0.99415,,
1240,0.1211,0.95305,,
1241,0.02428,0.99087,,
1242,0.08734,0.9661,,
1243,0.08335,0.97222,,
1244,0.05096,0.98106,,
1245,0.0177,0.98942,,
1246,0.04658,0.97297,,
1247,0.02688,0.98765,,
1248,0.01252,1.0,,
1249,0.02546,0.98925,,
1250,0.01426,0.98718,,
1251,0.0779,0.97015,,
1252,0.01594,0.99405,,
1253,0.05417,0.98611,,
1254,0.07482,0.97046,,
1255,0.08548,0.95152,,
1256,0.04238,0.98333,,
1257,0.06245,0.96237,,
1258,0.07762,0.96,,
1259,0.05934,0.98438,,
1260,0.07903,0.95522,,
1261,0.08942,0.97059,,
1262,0.00228,1.0,,
1263,0.08519,0.98742,,
1264,0.0765,0.9661,,
1265,0.04997,0.97807,,
1266,0.01488,0.99479,,
1267,0.05441,0.9697,,
1268,0.05129,0.97778,,
1269,0.00641,0.99405,,
1270,0.07021,0.97685,,
1271,0.00981,1.0,,
1272,0.04424,0.98485,,
1273,0.02476,0.98039,,
1274,0.02607,0.98765,,
1275,0.0856,0.9602,,
1276,0.00361,1.0,,
1277,0.01625,0.9883,,
1278,0.02244,0.98974,,
1279,0.05255,0.98571,,
1280,0.03465,0.97222,,
1281,0.01709,0.99495,,
1282,0.07003,0.97436,,
1283,0.05491,0.98438,,
1284,0.02568,0.99517,,
1285,0.02741,0.9774,,
1286,0.05209,0.97175,,
1287,0.04186,0.98667,,
1288,0.04648,0.97354,,
1289,0.03784,0.98148,,
1290,0.02747,0.98851,,
1291,0.02002,0.98551,,
1292,0.02223,0.98246,,
1293,0.17801,0.92982,,
1294,0.03233,0.98361,,
1295,0.03857,0.9697,,
1296,0.03387,0.99074,,
1297,0.06005,0.97814,,
1298,0.0622,0.98485,,
1299,0.01425,0.99394,,
1300,0.04824,0.97268,,
1301,0.05939,0.96804,0.01902,0.74479
1302,0.02025,0.98276,,
1303,0.0424,0.97661,,
1304,0.01395,0.98667,,
1305,0.10936,0.96078,,
1306,0.11669,0.97619,,
1307,0.09302,0.97076,,
1308,0.05253,0.98182,,
1309,0.03325,0.98,,
1310,0.0112,0.99537,,
1311,0.0841,0.97101,,
1312,0.03353,0.98438,,
1313,0.14245,0.95238,,
1314,0.05279,0.97959,,
1315,0.05195,0.97512,,
1316,0.01607,0.99034,,
1317,0.07865,0.97076,,
1318,0.06083,0.97549,,
1319,0.0151,0.98305,,
1320,0.09442,0.97312,,
1321,0.01308,1.0,,
1322,0.0536,0.96804,,
1323,0.04759,0.9697,,
1324,0.04348,0.97512,,
1325,0.08549,0.95025,,
1326,0.03946,0.98958,,
1327,0.10357,0.96875,,
1328,0.02738,0.98039,,
1329,0.03381,0.99034,,
1330,0.05126,0.98354,,
1331,0.04032,0.97436,,
1332,0.04155,0.98765,,
1333,0.04891,0.98551,,
1334,0.04633,0.97949,,
1335,0.05779,0.97312,,
1336,0.07934,0.97661,,
1337,0.06623,0.97268,,
1338,0.11247,0.96135,,
1339,0.05595,0.97183,,
1340,0.04351,0.97949,,
1341,0.0409,0.97386,,
1342,0.01592,0.99487,,
1343,0.04627,0.96875,,
1344,0.05886,0.97268,,
1345,0.08653,0.97576,,
1346,0.01459,0.9951,,
1347,0.03399,0.98684,,
1348,0.05177,0.98182,,
1349,0.02781,0.99383,,
1350,0.06118,0.95758,,
1351,0.0424,0.99383,,
1352,0.03782,0.99444,,
1353,0.08685,0.95385,,
1354,0.06196,0.97884,,
1355,0.06638,0.96667,,
1356,0.0895,0.96396,,
1357,0.02899,0.98765,,
1358,0.04946,0.98788,,
1359,0.10928,0.96429,,
1360,0.01248,0.99444,,
1361,0.07671,0.9641,,
1362,0.01181,0.99259,,
1363,0.06402,0.96111,,
1364,0.03905,0.98693,,
1365,0.06475,0.97917,,
1366,0.00919,0.9951,,
1367,0.03519,0.99383,,
1368,0.09476,0.9697,,
1369,0.07131,0.96111,,
1370,0.02076,0.99242,,
1371,0.02734,0.98611,,
1372,0.07163,0.97814,,
1373,0.05811,0.98039,,
1374,0.06175,0.95322,,
1375,0.03988,0.9887,,
1376,0.07323,0.96732,,
1377,0.03087,0.98958,,
1378,0.09325,0.95833,,
1379,0.14272,0.95781,,
1380,0.03833,0.9774,,
1381,0.01202,0.98889,,
1382,0.09463,0.96855,,
1383,0.02908,0.9883,,
1384,0.07343,0.97175,,
1385,0.10816,0.97015,,
1386,0.02882,0.98462,,
1387,0.09388,0.95833,,
1388,0.08739,0.96537,,
1389,0.07855,0.9619,,
1390,0.03033,0.98333,,
1391,0.06085,0.97076,,
1392,0.06352,0.96396,,
1393,0.03429,0.98611,,
1394,0.09619,0.96569,,
1395,0.05459,0.97701,,
1396,0.016,0.9887,,
1397,0.01381,0.98974,,
1398,0.03695,0.98438,,
1399,0.01412,0.99495,,
1400,0.06676,0.97024,,
1401,0.16297,0.94969,0.02895,0.75758
1402,0.08309,0.96347,,
1403,0.05358,0.97015,,
1404,0.02931,0.9932,,
1405,0.01186,0.9899,,
1406,0.01989,0.9881,,
1407,0.05444,0.97814,,
1408,0.05755,0.96491,,
1409,0.01458,1.0,,
1410,0.03087,0.98974,,
1411,0.05895,0.9798,,
1412,0.07974,0.97268,,
1413,0.07424,0.96244,,
1414,0.01864,0.98788,,
1415,0.03199,0.9932,,
1416,0.00674,1.0,,
1417,0.02447,0.98925,,
1418,0.03106,0.9887,,
1419,0.05676,0.97126,,
1420,0.0085,1.0,,
1421,0.02707,0.99099,,
1422,0.02679,0.99242,,
1423,0.02698,0.99333,,
1424,0.01251,0.98942,,
1425,0.02922,0.98925,,
1426,0.03172,0.98276,,
1427,0.06053,0.97661,,
1428,0.0641,0.97222,,
1429,0.09015,0.96078,,
1430,0.04293,0.9887,,
1431,0.10517,0.9548,,
1432,0.08043,0.9697,,
1433,0.09902,0.97748,,
1434,0.02646,0.98958,,
1435,0.09258,0.96175,,
1436,0.01676,1.0,,
1437,0.04319,0.97701,,
1438,0.02713,0.9881,,
1439,0.01553,0.99359,,
1440,0.04559,0.97849,,
1441,0.04928,0.97222,,
1442,0.01685,0.99524,,
1443,0.07158,0.97512,,
1444,0.02493,0.98592,,
1445,0.03393,0.96875,,
1446,0.04927,0.9774,,
1447,0.00475,1.0,,
1448,0.05768,0.96714,,
1449,0.01508,1.0,,
1450,0.02592,0.97884,,
1451,0.02669,0.99371,,
1452,0.05864,0.97949,,
1453,0.0513,0.9697,,
1454,0.03575,0.98148,,
1455,0.0653,0.97512,,
1456,0.02346,0.99425,,
1457,0.01676,1.0,,
1458,0.09608,0.97015,,
1459,0.01773,0.99394,,
1460,0.05166,0.97512,,
1461,0.05763,0.98305,,
1462,0.06424,0.96774,,
1463,0.07857,0.96721,,
1464,0.07858,0.9596,,
1465,0.07653,0.98077,,
1466,0.01551,0.99462,,
1467,0.07127,0.97512,,
1468,0.01027,0.99462,,
1469,0.04959,0.98068,,
1470,0.03549,0.98462,,
1471,0.04242,0.98095,,
1472,0.05486,0.97126,,
1473,0.03879,0.97619,,
1474,0.05691,0.9697,,
1475,0.01221,1.0,,
1476,0.04994,0.9887,,
1477,0.04557,0.97576,,
1478,0.07288,0.98113,,
1479,0.08057,0.96914,,
1480,0.06043,0.97312,,
1481,0.02389,0.98907,,
1482,0.07584,0.97015,,
1483,0.01551,0.9951,,
1484,0.05283,0.97814,,
1485,0.10432,0.96914,,
1486,0.10229,0.96347,,
1487,0.03214,0.99487,,
1488,0.07258,0.97748,,
1489,0.06006,0.97576,,
1490,0.07114,0.97059,,
1491,0.03301,0.98438,,
1492,0.09553,0.97046,,
1493,0.03352,0.98462,,
1494,0.05599,0.98438,,
1495,0.05592,0.96875,,
1496,0.06411,0.97059,,
1497,0.06543,0.95169,,
1498,0.01381,0.99394,,
1499,0.02497,0.98305,,
1500,0.04143,0.9774,,
1501,0.00447,0.99462,0.03296,0.7381
1502,0.03546,0.97778,,
1503,0.03585,0.98182,,
1504,0.07395,0.98333,,
1505,0.06217,0.97576,,
1506,0.01533,0.99479,,
1507,0.0687,0.96667,,
1508,0.06289,0.98077,,
1509,0.02468,0.98925,,
1510,0.03465,0.98246,,
1511,0.05121,0.97059,,
1512,0.19348,0.93122,,
1513,0.00848,1.0,,
1514,0.01956,1.0,,
1515,0.1007,0.96517,,
1516,0.00247,1.0,,
1517,0.07686,0.96237,,
1518,0.0811,0.97279,,
1519,0.00644,0.99495,,
1520,0.02919,0.98551,,
1521,0.05658,0.96825,,
1522,0.0334,0.9774,,
1523,0.01844,0.99359,,
1524,0.01468,0.98974,,
1525,0.01763,0.98667,,
1526,0.04756,0.98387,,
1527,0.00737,1.0,,
1528,0.03079,0.98571,,
1529,0.01358,1.0,,
1530,0.06055,0.98361,,
1531,0.16675,0.92982,,
1532,0.03961,0.9798,,
1533,0.06341,0.97778,,
1534,0.01923,0.99087,,
1535,0.13853,0.95175,,
1536,0.03306,0.98,,
1537,0.08785,0.97778,,
1538,0.08828,0.97484,,
1539,0.08044,0.95897,,
1540,0.09183,0.96667,,
1541,0.04113,0.97917,,
1542,0.05041,0.98667,,
1543,0.01782,0.99495,,
1544,0.03401,0.98182,,
1545,0.01884,0.99517,,
1546,0.04839,0.97297,,
1547,0.02383,0.98571,,
1548,0.06193,0.98276,,
1549,0.03749,0.98551,,
1550,0.0827,0.96847,,
1551,0.02556,0.97778,,
1552,0.02329,0.97917,,
1553,0.02966,0.98214,,
1554,0.01478,0.98182,,
1555,0.01864,0.9899,,
1556,0.0651,0.97549,,
1557,0.02023,0.99333,,
1558,0.08191,0.98095,,
1559,0.14362,0.93846,,
1560,0.08159,0.96774,,
1561,0.00907,0.99425,,
1562,0.01611,0.9951,,
1563,0.05919,0.98068,,
1564,0.03244,0.98039,,
1565,0.05401,0.97024,,
1566,0.06995,0.97917,,
1567,0.03937,0.98276,,
1568,0.05453,0.98942,,
1569,0.13083,0.93427,,
1570,0.04691,0.97354,,
1571,0.04708,0.96721,,
1572,0.0277,0.97531,,
1573,0.01874,0.98958,,
1574,0.06067,0.9697,,
1575,0.02418,0.9902,,
1576,0.06502,0.9798,,
1577,0.08881,0.95977,,
1578,0.02556,0.98305,,
1579,0.01614,1.0,,
1580,0.01352,0.99573,,
1581,0.0691,0.97619,,
1582,0.09802,0.96825,,
1583,0.04328,0.98312,,
1584,0.088,0.9661,,
1585,0.02031,0.98639,,
1586,0.03384,0.98551,,
1587,0.01622,0.99415,,
1588,0.05012,0.98039,,
1589,0.05764,0.96667,,
1590,0.02255,0.9902,,
1591,0.14994,0.95455,,
1592,0.01766,0.98788,,
1593,0.05453,0.96923,,
1594,0.13035,0.95767,,
1595,0.03137,0.98667,,
1596,0.02319,0.99383,,
1597,0.0162,0.99487,,
1598,0.03947,0.98788,,
1599,0.03347,0.97959,,
1600,0.02114,0.99061,,
1601,0.01729,0.99359,0.0301,0.75794
1602,0.01844,0.99005,,
1603,0.10657,0.98077,,
1604,0.05313,0.99087,,
1605,0.02559,0.98148,,
1606,0.00704,0.99495,,
1607,0.03255,0.99061,,
1608,0.0525,0.98122,,
1609,0.06063,0.98462,,
1610,0.01284,0.99454,,
1611,0.03347,0.98925,,
1612,0.05863,0.96875,,
1613,0.01509,1.0,,
1614,0.02756,0.98649,,
1615,0.07362,0.97175,,
1616,0.01942,0.99471,,
1617,0.11737,0.95946,,
1618,0.0538,0.97436,,
1619,0.1012,0.94624,,
1620,0.01399,0.99005,,
1621,0.05731,0.97354,,
1622,0.06167,0.97101,,
1623,0.05267,0.98592,,
1624,0.07647,0.96923,,
1625,0.02386,0.99517,,
1626,0.06773,0.97585,,
1627,0.03387,0.98276,,
1628,0.05593,0.96825,,
1629,0.01797,0.98889,,
1630,0.07688,0.96347,,
1631,0.026,0.9887,,
1632,0.01093,0.9899,,
1633,0.01497,0.99415,,
1634,0.00769,1.0,,
1635,0.02522,0.98387,,
1636,0.04102,0.97436,,
1637,0.04957,0.98693,,
1638,0.05109,0.98958,,
1639,0.03417,0.98485,,
1640,0.07075,0.96855,,
1641,0.12423,0.96667,,
1642,0.06918,0.97354,,
1643,0.02674,0.98387,,
1644,0.05263,0.97778,,
1645,0.05542,0.97661,,
1646,0.0367,0.99531,,
1647,0.02059,0.99454,,
1648,0.02273,0.99435,,
1649,0.04006,0.98438,,
1650,0.05074,0.97024,,
1651,0.04796,0.97701,,
1652,0.0135,0.99371,,
1653,0.079,0.96429,,
1654,0.0372,0.98387,,
1655,0.04317,0.96774,,
1656,0.02923,0.98958,,
1657,0.03271,0.98113,,
1658,0.00664,1.0,,
1659,0.0403,0.9774,,
1660,0.06644,0.97512,,
1661,0.00656,0.99242,,
1662,0.06157,0.97024,,
1663,0.01533,1.0,,
1664,0.03569,0.98413,,
1665,0.06054,0.96528,,
1666,0.03636,0.97849,,
1667,0.11767,0.96907,,
