8.0,1695055392752,1.5006407499313354
16.0,1695055403119,1.8905079364776611
24.0,1695055413781,1.7462824583053589
32.0,1695055424038,1.4832563400268555
40.0,1695055434472,1.4777305126190186
48.0,1695055444833,1.6907458305358887
56.0,1695055455291,1.5282853841781616
64.0,1695055465946,1.4547808170318604
72.0,1695055476566,2.1878809928894043
80.0,1695055487241,1.1377971172332764
88.0,1695055497898,1.2743664979934692
96.0,1695055508567,1.4603245258331299
104.0,1695055519169,1.3378002643585205
112.0,1695055529791,1.3273106813430786
120.0,1695055540203,1.396121621131897
128.0,1695055550669,1.1648693084716797
136.0,1695055561120,1.0793646574020386
144.0,1695055571452,1.642948865890503
152.0,1695055582087,1.0472909212112427
160.0,1695055592505,1.0891088247299194
168.0,1695055603260,0.9524163007736206
176.0,1695055613950,1.2113739252090454
184.0,1695055624587,1.308351755142212
192.0,1695055635299,1.0461112260818481
200.0,1695055645952,1.5669718980789185
208.0,1695055656666,0.8393834829330444
216.0,1695055667382,0.8150994181632996
224.0,1695055678060,0.8960472345352173
232.0,1695055688716,0.9516890048980713
240.0,1695055699367,0.8269184827804565
248.0,1695055710096,0.8184259533882141
256.0,1695055720614,1.4419938325881958
264.0,1695055731123,0.852563738822937
272.0,1695055741868,0.8561309576034546
280.0,1695055752572,1.038981318473816
288.0,1695055763273,0.7135690450668335
296.0,1695055773977,0.8668941855430603
304.0,1695055784405,1.228452205657959
312.0,1695055795068,0.8411357402801514
320.0,1695055805518,0.9265698194503784
328.0,1695055816007,0.6455309391021729
336.0,1695055826500,0.7367454767227173
344.0,1695055836732,1.0568444728851318
352.0,1695055847410,0.7775375247001648
360.0,1695055858064,0.6986881494522095
368.0,1695055868477,0.7095694541931152
376.0,1695055878989,0.7312546372413635
384.0,1695055889752,0.7062105536460876
392.0,1695055900259,0.7696847915649414
400.0,1695055911004,0.8821955919265747
408.0,1695055921726,0.7196341753005981
416.0,1695055932198,0.752987265586853
424.0,1695055942872,1.0379338264465332
432.0,1695055953579,0.744732141494751
440.0,1695055964242,0.7907165884971619
448.0,1695055974700,0.8135957717895508
456.0,1695055985242,0.7548368573188782
464.0,1695055995943,0.7194114327430725
